Name,Unknotting,Genus,Bridge,Nakanishi,Tunnel,Symmetry type,Symmetry group,Montesinos?,Montesinos fractions
12a_848,2,4,3,1,2,chiral,1,N,['n/a']
12a_849,1,3,3,1,2,chiral,1,N,['n/a']
12a_850,2,5,3,1,2,chiral,1,N,['n/a']
12a_851,1,4,3,1,2,chiral,1,N,['n/a']
12a_852,2,4,3,1,2,chiral,1,N,['n/a']
12a_853,2,3,3,1,2,chiral,1,N,['n/a']
12a_854,2,3,3,1,2,chiral,1,N,['n/a']
12a_855,2,4,3,1,2,chiral,1,N,['n/a']
12a_856,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_857,1,4,3,1,2,chiral,1,N,['n/a']
12a_858,1,3,3,1,2,chiral,1,N,['n/a']
12a_859,3,5,3,1,2,chiral,1,N,['n/a']
12a_860,2,4,3,1,2,chiral,1,N,['n/a']
12a_861,2,4,3,1,2,chiral,1,N,['n/a']
12a_862,[2; 3],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_863,2,3,3,1,2,chiral,1,N,['n/a']
12a_864,1,5,3,1,2,chiral,1,N,['n/a']
12a_865,1,4,3,1,2,chiral,1,N,['n/a']
12a_866,2,4,3,1,2,chiral,1,N,['n/a']
12a_867,2,4,3,1,2,chiral,1,N,['n/a']
12a_868,2,4,3,2,2,negative amphicheiral,D2,N,['n/a']
12a_869,[2; 3],5,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_870,2,4,3,1,2,chiral,1,N,['n/a']
12a_871,2,4,3,1,2,chiral,1,N,['n/a']
12a_872,2,3,3,1,2,chiral,1,N,['n/a']
12a_873,2,3,3,2,2,reversible,D1,N,['n/a']
12a_874,2,4,3,1,2,chiral,1,N,['n/a']
12a_875,1,3,3,1,2,chiral,1,N,['n/a']
12a_876,4,4,3,1,1,reversible,D2,Y,"['1/2', '4/5', '4/5']"
12a_877,[3; 4],3,3,1,1,reversible,D1,Y,"['1/2', '4/7', '4/5']"
12a_878,[2; 3],5,3,1,1,reversible,D1,Y,"['1/2', '4/5', '1/5']"
12a_879,[2; 3],4,3,1,1,reversible,D1,Y,"['1/2', '3/7', '4/5']"
12a_880,[2; 3],2,3,1,1,reversible,D2,Y,"['1/2', '4/7', '4/7']"
12a_881,[2; 3],4,3,1,1,reversible,D1,Y,"['1/2', '4/7', '1/5']"
12a_882,2,3,3,"[1, 2]",1,reversible,D1,Y,"['1/2', '4/7', '3/7']"
12a_883,2,3,3,1,2,reversible,D1,N,['n/a']
12a_884,2,4,3,1,2,chiral,1,N,['n/a']
12a_885,2,4,3,1,2,chiral,1,N,['n/a']
12a_886,[2; 3],4,3,2,2,reversible,D1,N,['n/a']
12a_887,1,4,3,1,2,negative amphicheiral,D1,N,['n/a']
12a_888,1,4,3,1,2,chiral,1,N,['n/a']
12a_889,2,4,3,1,2,chiral,1,N,['n/a']
12a_890,2,3,3,1,2,negative amphicheiral,D1,N,['n/a']
12a_891,2,4,3,1,2,chiral,1,N,['n/a']
12a_892,2,3,3,1,2,chiral,1,N,['n/a']
12a_893,1,4,3,1,2,chiral,1,N,['n/a']
12a_894,2,4,3,1,2,chiral,1,N,['n/a']
12a_895,2,4,3,2,2,chiral,1,N,['n/a']
12a_896,[2; 3],4,3,1,2,reversible,D1,N,['n/a']
12a_897,2,3,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_898,[2; 3],5,3,1,2,chiral,1,N,['n/a']
12a_899,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12a_900,[3; 4],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_901,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12a_902,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_903,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_904,2,4,3,2,2,reversible,D1,N,['n/a']
12a_905,2,3,3,2,2,reversible,D2,N,['n/a']
12a_906,2,4,3,2,2,negative amphicheiral,D1,N,['n/a']
12a_907,3,4,3,2,2,reversible,D1,N,['n/a']
12a_908,2,3,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_909,2,5,3,1,2,chiral,1,N,['n/a']
12a_910,2,4,3,1,2,chiral,1,N,['n/a']
12a_911,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12a_912,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12a_913,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_914,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_915,2,3,3,1,2,chiral,1,N,['n/a']
12a_916,[2; 3],5,3,1,2,chiral,1,N,['n/a']
12a_917,2,4,3,1,2,chiral,1,N,['n/a']
12a_918,2,4,3,1,2,chiral,1,N,['n/a']
12a_919,1,3,3,1,2,chiral,1,N,['n/a']
12a_920,2,5,3,1,2,chiral,1,N,['n/a']
12a_921,3,4,3,2,2,chiral,1,N,['n/a']
12a_922,2,4,3,1,2,chiral,1,N,['n/a']
12a_923,3,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_924,2,3,3,1,2,chiral,1,N,['n/a']
12a_925,2,4,3,1,2,chiral,1,N,['n/a']
12a_926,2,4,3,1,2,chiral,1,N,['n/a']
12a_927,2,3,3,1,2,chiral,1,N,['n/a']
12a_928,1,4,3,1,2,chiral,1,N,['n/a']
12a_929,2,4,3,1,2,chiral,1,N,['n/a']
12a_930,3,4,3,1,2,chiral,1,N,['n/a']
12a_931,2,3,3,1,2,chiral,1,N,['n/a']
12a_932,2,4,3,1,2,chiral,1,N,['n/a']
12a_933,2,4,3,1,2,chiral,1,N,['n/a']
12a_934,2,4,3,1,2,chiral,1,N,['n/a']
12a_935,1,4,3,1,2,chiral,1,N,['n/a']
12a_936,2,3,3,1,2,chiral,1,N,['n/a']
12a_937,3,4,3,1,1,reversible,D1,Y,"['1/2', '3/7', '1/5']"
12a_938,[2; 3],3,3,"[1, 2]",1,reversible,D2,Y,"['1/2', '3/7', '3/7']"
12a_939,2,2,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_940,[2; 3],3,3,1,2,reversible,D1,N,['n/a']
12a_941,2,4,3,2,2,chiral,1,N,['n/a']
12a_942,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_943,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_944,1,4,3,1,2,chiral,1,N,['n/a']
12a_945,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_946,3,4,3,1,2,chiral,1,N,['n/a']
12a_947,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12a_948,2,4,3,1,2,chiral,1,N,['n/a']
12a_949,2,4,3,2,2,chiral,1,N,['n/a']
12a_950,2,3,3,1,2,chiral,1,N,['n/a']
12a_951,2,4,3,1,2,chiral,1,N,['n/a']
12a_952,3,4,3,1,2,chiral,1,N,['n/a']
12a_953,2,3,3,1,2,chiral,1,N,['n/a']
12a_954,1,4,3,1,2,chiral,1,N,['n/a']
12a_955,2,3,3,1,2,chiral,1,N,['n/a']
12a_956,2,4,3,1,2,chiral,1,N,['n/a']
12a_957,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12a_958,2,4,3,1,2,chiral,1,N,['n/a']
12a_959,2,3,3,1,2,chiral,1,N,['n/a']
12a_960,2,3,3,2,2,negative amphicheiral,D1,N,['n/a']
12a_961,2,4,3,1,2,chiral,1,N,['n/a']
12a_962,2,4,3,1,2,chiral,1,N,['n/a']
12a_963,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_964,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_965,2,4,3,1,2,chiral,1,N,['n/a']
12a_966,1,4,3,1,2,chiral,1,N,['n/a']
12a_967,[2; 3],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_968,2,4,3,1,2,chiral,1,N,['n/a']
12a_969,2,3,3,1,2,chiral,1,N,['n/a']
12a_970,2,4,3,2,2,chiral,1,N,['n/a']
12a_971,2,3,3,1,2,chiral,1,N,['n/a']
12a_972,2,4,3,1,2,chiral,1,N,['n/a']
12a_973,[3; 4],3,3,2,2,reversible,D1,N,['n/a']
12a_974,[2; 3],2,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_975,2,3,3,2,2,reversible,D4,N,['n/a']
12a_976,1,3,3,1,2,reversible,D1,N,['n/a']
12a_977,3,4,3,1,2,reversible,D1,N,['n/a']
12a_978,[2; 3],3,3,1,2,reversible,D1,N,['n/a']
12a_979,2,4,3,1,2,chiral,1,N,['n/a']
12a_980,2,4,3,1,2,chiral,1,N,['n/a']
12a_981,[2; 3],5,3,1,2,chiral,1,N,['n/a']
12a_982,2,4,3,1,2,chiral,1,N,['n/a']
12a_983,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12a_984,3,5,3,1,2,chiral,1,N,['n/a']
12a_985,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12a_986,2,4,3,1,2,chiral,1,N,['n/a']
12a_987,2,4,3,2,2,chiral,1,N,['n/a']
12a_988,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12a_989,[2; 3],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_990,2,4,3,2,2,negative amphicheiral,D1,N,['n/a']
12a_991,2,4,3,1,2,chiral,Z2,N,['n/a']
12a_992,2,4,3,1,2,chiral,1,N,['n/a']
12a_993,1,4,3,1,2,chiral,1,N,['n/a']
12a_994,2,4,3,1,2,chiral,1,N,['n/a']
12a_995,[3; 4],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_996,[2; 3],2,3,1,2,chiral,1,N,['n/a']
12a_997,2,4,3,1,2,chiral,1,N,['n/a']
12a_998,1,4,3,1,2,chiral,1,N,['n/a']
12a_999,[2; 3],5,3,1,2,reversible,D1,N,['n/a']
12a_1000,[2; 3],4,3,1,2,reversible,D1,N,['n/a']
12a_1001,2,3,3,1,2,chiral,1,N,['n/a']
12a_1002,2,5,3,1,2,chiral,1,N,['n/a']
12a_1003,2,4,3,1,2,chiral,1,N,['n/a']
12a_1004,[3; 4],3,3,1,2,reversible,D1,N,['n/a']
12a_1005,1,4,3,1,2,chiral,1,N,['n/a']
12a_1006,2,4,3,1,2,chiral,1,N,['n/a']
12a_1007,2,4,3,1,2,chiral,1,N,['n/a']
12a_1008,1,3,3,1,2,negative amphicheiral,D1,N,['n/a']
12a_1009,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12a_1010,2,3,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_1011,1,5,3,1,2,chiral,1,N,['n/a']
12a_1012,2,4,3,1,2,chiral,1,N,['n/a']
12a_1013,2,5,3,1,2,chiral,1,N,['n/a']
12a_1014,2,4,3,1,2,chiral,1,N,['n/a']
12a_1015,2,4,3,1,2,chiral,1,N,['n/a']
12a_1016,[2; 3],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1017,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12a_1018,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1019,2,4,3,2,2,fully amphicheiral,D6,N,['n/a']
12a_1020,2,4,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_1021,2,4,3,1,2,chiral,1,N,['n/a']
12a_1022,2,3,3,2,2,reversible,D3,N,['n/a']
12a_1023,1,4,2,1,1,reversible,D2,N,['n/a']
12a_1024,2,3,2,1,1,reversible,D2,N,['n/a']
12a_1025,2,4,3,2,2,reversible,D2,N,['n/a']
12a_1026,2,3,3,2,2,reversible,D2,N,['n/a']
12a_1027,2,5,3,1,2,reversible,D1,Y,"['1/3', '1/4', '4/5']"
12a_1028,[2; 3],4,3,"[1, 2]",2,reversible,D1,Y,"['1/3', '3/4', '4/5']"
12a_1029,2,4,2,1,1,reversible,D2,N,['n/a']
12a_1030,2,3,2,1,1,reversible,D2,N,['n/a']
12a_1031,[2; 3],4,3,1,2,reversible,D1,Y,"['1/3', '1/4', '4/7']"
12a_1032,2,3,3,"[1, 2]",2,reversible,D1,Y,"['1/3', '3/4', '4/7']"
12a_1033,2,3,2,1,1,reversible,D2,N,['n/a']
12a_1034,1,2,2,"[1, 2]",1,reversible,D2,N,['n/a']
12a_1035,[3; 4],3,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_1036,3,4,3,1,2,chiral,1,N,['n/a']
12a_1037,[2; 3; 4],2,3,1,2,reversible,D1,N,['n/a']
12a_1038,2,3,3,1,2,chiral,1,N,['n/a']
12a_1039,[2; 3],4,2,1,1,fully amphicheiral,D4,N,['n/a']
12a_1040,[2; 3],3,2,"[1, 2]",1,reversible,D2,N,['n/a']
12a_1041,2,4,3,1,2,reversible,D1,N,['n/a']
12a_1042,2,4,3,1,2,reversible,D1,N,['n/a']
12a_1043,2,3,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_1044,2,3,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_1045,2,4,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_1046,2,3,3,1,2,reversible,D1,N,['n/a']
12a_1047,2,5,3,1,2,chiral,1,N,['n/a']
12a_1048,1,4,3,1,2,chiral,1,N,['n/a']
12a_1049,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1050,[2; 3],4,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_1051,2,5,3,1,2,chiral,1,N,['n/a']
12a_1052,2,4,3,1,2,chiral,1,N,['n/a']
12a_1053,2,4,3,2,2,chiral,1,N,['n/a']
12a_1054,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1055,2,3,3,1,2,chiral,1,N,['n/a']
12a_1056,1,4,3,1,2,chiral,1,N,['n/a']
12a_1057,2,3,3,1,2,chiral,1,N,['n/a']
12a_1058,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1059,3,4,3,1,2,chiral,Z2,N,['n/a']
12a_1060,1,4,3,1,2,chiral,1,N,['n/a']
12a_1061,2,4,3,1,2,chiral,1,N,['n/a']
12a_1062,2,3,3,1,2,chiral,Z2,N,['n/a']
12a_1063,1,3,3,1,2,chiral,1,N,['n/a']
12a_1064,2,4,3,1,2,chiral,1,N,['n/a']
12a_1065,2,4,3,1,2,chiral,1,N,['n/a']
12a_1066,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12a_1067,2,4,3,1,2,chiral,1,N,['n/a']
12a_1068,2,3,3,1,2,chiral,1,N,['n/a']
12a_1069,2,3,3,1,2,chiral,1,N,['n/a']
12a_1070,2,4,3,1,2,chiral,1,N,['n/a']
12a_1071,2,4,3,1,2,chiral,1,N,['n/a']
12a_1072,2,4,3,1,2,chiral,1,N,['n/a']
12a_1073,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1074,2,4,3,1,2,chiral,1,N,['n/a']
12a_1075,2,3,3,1,2,chiral,1,N,['n/a']
12a_1076,1,4,3,1,2,chiral,1,N,['n/a']
12a_1077,2,3,3,1,2,chiral,1,N,['n/a']
12a_1078,2,4,3,1,2,chiral,1,N,['n/a']
12a_1079,2,4,3,2,2,chiral,1,N,['n/a']
12a_1080,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12a_1081,1,4,3,1,2,chiral,1,N,['n/a']
12a_1082,2,4,3,1,2,chiral,1,N,['n/a']
12a_1083,2,4,3,1,2,chiral,1,N,['n/a']
12a_1084,[2; 3],4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1085,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12a_1086,2,3,3,1,2,chiral,1,N,['n/a']
12a_1087,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1088,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1089,[2; 3],4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1090,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1091,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1092,2,4,3,2,2,chiral,1,N,['n/a']
12a_1093,2,4,3,2,2,chiral,1,N,['n/a']
12a_1094,2,3,3,1,2,chiral,1,N,['n/a']
12a_1095,2,3,3,1,2,chiral,1,N,['n/a']
12a_1096,2,4,3,1,2,chiral,1,N,['n/a']
12a_1097,[2; 3; 4],2,3,2,2,chiral,Z2,N,['n/a']
12a_1098,2,3,3,1,2,chiral,1,N,['n/a']
12a_1099,[2; 3],4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1100,2,4,3,1,2,reversible,D1,N,['n/a']
12a_1101,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1102,2,4,3,2,2,negative amphicheiral,D1,N,['n/a']
12a_1103,[2; 3],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1104,2,4,3,1,2,chiral,1,N,['n/a']
12a_1105,2,4,3,2,2,fully amphicheiral,D2,N,['n/a']
12a_1106,2,3,3,1,2,reversible,D1,N,['n/a']
12a_1107,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12a_1108,2,3,3,1,2,chiral,1,N,['n/a']
12a_1109,[2; 3],4,3,1,2,reversible,D1,N,['n/a']
12a_1110,2,3,3,1,2,chiral,1,N,['n/a']
12a_1111,2,4,3,1,2,chiral,1,N,['n/a']
12a_1112,[3; 4],3,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_1113,[2; 3; 4],2,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_1114,[3; 4],5,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_1115,[2; 3; 4],4,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_1116,[2; 3; 4],4,3,1,2,reversible,D1,N,['n/a']
12a_1117,2,3,3,1,2,reversible,D2,N,['n/a']
12a_1118,[2; 3],3,3,1,2,reversible,D1,N,['n/a']
12a_1119,2,4,3,1,2,chiral,1,N,['n/a']
12a_1120,2,5,3,1,2,chiral,1,N,['n/a']
12a_1121,2,4,3,1,2,chiral,1,N,['n/a']
12a_1122,2,4,3,1,2,chiral,1,N,['n/a']
12a_1123,2,4,3,2,2,negative amphicheiral,D1,N,['n/a']
12a_1124,[2; 3],3,3,2,2,negative amphicheiral,D2,N,['n/a']
12a_1125,2,3,2,1,1,reversible,D2,N,['n/a']
12a_1126,1,2,2,"[1, 2]",1,reversible,D2,N,['n/a']
12a_1127,[2; 3],2,2,"[1, 2]",1,fully amphicheiral,D4,N,['n/a']
12a_1128,1,5,2,1,1,reversible,D2,N,['n/a']
12a_1129,1,4,2,1,1,reversible,D2,N,['n/a']
12a_1130,1,4,2,1,1,reversible,D2,N,['n/a']
12a_1131,2,4,2,1,1,reversible,D2,N,['n/a']
12a_1132,2,3,2,"[1, 2]",1,reversible,D2,N,['n/a']
12a_1133,2,3,2,"[1, 2]",1,reversible,D2,N,['n/a']
12a_1134,2,5,2,1,1,reversible,D2,N,['n/a']
12a_1135,1,4,2,1,1,reversible,D2,N,['n/a']
12a_1136,2,4,2,1,1,reversible,D2,N,['n/a']
12a_1137,2,3,3,1,2,reversible,D2,Y,"['1/3', '1/3', '11/7']"
12a_1138,2,3,2,1,1,reversible,D2,N,['n/a']
12a_1139,1,2,2,"[1, 2]",1,reversible,D2,N,['n/a']
12a_1140,1,3,2,1,1,reversible,D2,N,['n/a']
12a_1141,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1142,2,3,3,2,2,reversible,D2,Y,"['1/3', '1/3', '5/9']"
12a_1143,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1144,2,2,3,"[1, 2]",2,reversible,D2,Y,"['1/3', '1/3', '7/11']"
12a_1145,2,4,2,1,1,reversible,D2,N,['n/a']
12a_1146,2,3,2,"[1, 2]",1,reversible,D2,N,['n/a']
12a_1147,[2; 3],4,3,1,2,reversible,D2,Y,"['1/3', '1/3', '11/4']"
12a_1148,[2; 3],3,2,1,1,reversible,D2,N,['n/a']
12a_1149,2,2,2,1,1,reversible,D2,N,['n/a']
12a_1150,2,4,3,1,2,chiral,1,N,['n/a']
12a_1151,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12a_1152,2,4,3,2,2,negative amphicheiral,D2,N,['n/a']
12a_1153,2,4,3,1,2,chiral,1,N,['n/a']
12a_1154,2,3,3,1,2,chiral,1,N,['n/a']
12a_1155,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1156,2,4,3,1,2,reversible,D1,N,['n/a']
12a_1157,3,4,2,1,1,reversible,D2,N,['n/a']
12a_1158,2,3,2,"[1, 2]",1,reversible,D2,N,['n/a']
12a_1159,[2; 3],3,2,"[1, 2]",1,reversible,D2,N,['n/a']
12a_1160,[2; 3],2,3,1,2,reversible,D2,Y,"['1/3', '1/3', '9/5']"
12a_1161,2,2,2,"[1, 2]",1,reversible,D2,N,['n/a']
12a_1162,[2; 3],3,2,"[1, 2]",1,reversible,D2,N,['n/a']
12a_1163,[2; 3],2,2,"[1, 2]",1,reversible,D2,N,['n/a']
12a_1164,[2; 3; 4],3,3,2,2,reversible,D2,Y,"['1/3', '1/3', '9/4']"
12a_1165,[2; 3],2,2,"[1, 2]",1,reversible,D2,N,['n/a']
12a_1166,2,1,2,1,1,reversible,D2,N,['n/a']
12a_1167,2,4,3,2,2,negative amphicheiral,D1,N,['n/a']
12a_1168,2,5,3,1,2,chiral,1,N,['n/a']
12a_1169,1,4,3,1,2,chiral,1,N,['n/a']
12a_1170,2,4,3,1,2,chiral,1,N,['n/a']
12a_1171,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1172,2,4,3,1,2,chiral,1,N,['n/a']
12a_1173,2,3,3,1,2,reversible,D1,N,['n/a']
12a_1174,2,4,3,1,2,chiral,1,N,['n/a']
12a_1175,2,4,3,1,2,chiral,1,N,['n/a']
12a_1176,1,5,3,1,2,reversible,D1,N,['n/a']
12a_1177,2,4,3,1,2,reversible,D1,N,['n/a']
12a_1178,2,4,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_1179,2,3,3,1,2,reversible,D1,N,['n/a']
12a_1180,2,4,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_1181,2,3,3,2,2,reversible,D1,N,['n/a']
12a_1182,1,4,3,1,2,reversible,D1,N,['n/a']
12a_1183,2,3,3,2,2,reversible,D1,N,['n/a']
12a_1184,[2; 3],4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1185,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1186,2,4,3,1,2,chiral,1,N,['n/a']
12a_1187,1,4,3,1,2,chiral,1,N,['n/a']
12a_1188,1,4,3,1,2,negative amphicheiral,D1,N,['n/a']
12a_1189,2,3,3,1,2,chiral,1,N,['n/a']
12a_1190,2,4,3,1,2,chiral,1,N,['n/a']
12a_1191,2,5,3,1,2,chiral,1,N,['n/a']
12a_1192,2,4,3,1,2,chiral,1,N,['n/a']
12a_1193,2,4,3,1,2,reversible,D1,N,['n/a']
12a_1194,3,4,3,2,2,reversible,D1,N,['n/a']
12a_1195,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1196,2,4,3,1,2,reversible,D1,N,['n/a']
12a_1197,2,4,3,1,2,chiral,1,N,['n/a']
12a_1198,1,3,3,1,2,chiral,1,N,['n/a']
12a_1199,1,5,3,1,2,reversible,D1,N,['n/a']
12a_1200,2,4,3,1,2,reversible,D1,N,['n/a']
12a_1201,2,4,3,1,2,chiral,1,N,['n/a']
12a_1202,[2; 3],2,3,2,2,fully amphicheiral,D6,N,['n/a']
12a_1203,2,5,3,1,2,reversible,D1,N,['n/a']
12a_1204,2,4,3,1,2,chiral,1,N,['n/a']
12a_1205,[2; 3],3,3,2,2,reversible,D1,N,['n/a']
12a_1206,2,3,3,2,2,reversible,D2,N,['n/a']
12a_1207,2,4,3,1,2,chiral,1,N,['n/a']
12a_1208,2,3,3,1,2,chiral,1,N,['n/a']
12a_1209,2,5,3,1,2,negative amphicheiral,D1,N,['n/a']
12a_1210,[2; 3],5,3,1,2,reversible,D2,N,['n/a']
12a_1211,2,5,3,1,2,negative amphicheiral,D1,N,['n/a']
12a_1212,2,5,3,1,2,reversible,D1,N,['n/a']
12a_1213,2,4,3,1,2,reversible,D1,N,['n/a']
12a_1214,4,5,3,1,1,reversible,D2,Y,"['1/2', '1/5', '1/5']"
12a_1215,2,5,3,1,2,chiral,1,N,['n/a']
12a_1216,2,4,3,1,2,reversible,D1,N,['n/a']
12a_1217,1,3,3,1,2,reversible,D1,N,['n/a']
12a_1218,2,5,3,1,2,negative amphicheiral,D1,N,['n/a']
12a_1219,1,5,3,1,2,chiral,1,N,['n/a']
12a_1220,3,5,3,1,2,reversible,D1,N,['n/a']
12a_1221,2,5,3,1,2,chiral,1,N,['n/a']
12a_1222,2,5,3,1,2,reversible,D1,N,['n/a']
12a_1223,[2; 3],5,3,1,2,chiral,1,N,['n/a']
12a_1224,2,4,3,1,2,chiral,1,N,['n/a']
12a_1225,2,5,3,2,2,negative amphicheiral,D1,N,['n/a']
12a_1226,2,5,3,1,2,chiral,1,N,['n/a']
12a_1227,2,5,3,1,2,chiral,1,N,['n/a']
12a_1228,1,4,3,1,2,chiral,1,N,['n/a']
12a_1229,2,5,3,2,2,negative amphicheiral,D2,N,['n/a']
12a_1230,2,5,3,1,2,chiral,1,N,['n/a']
12a_1231,1,5,3,1,2,chiral,1,N,['n/a']
12a_1232,2,4,3,1,2,chiral,1,N,['n/a']
12a_1233,2,5,3,1,2,reversible,D1,Y,"['1/3', '3/4', '1/5']"
12a_1234,2,4,3,1,2,reversible,D1,Y,"['1/3', '3/4', '3/7']"
12a_1235,1,5,3,1,2,chiral,1,N,['n/a']
12a_1236,2,4,3,1,2,chiral,1,N,['n/a']
12a_1237,2,4,3,1,2,chiral,1,N,['n/a']
12a_1238,2,5,3,1,2,chiral,1,N,['n/a']
12a_1239,1,4,3,1,2,chiral,1,N,['n/a']
12a_1240,[2; 3],4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1241,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1242,3,4,3,1,2,reversible,D1,Y,"['1/3', '1/4', '1/5']"
12a_1243,[2; 3],3,3,"[1, 2]",2,reversible,D1,Y,"['1/3', '1/4', '3/7']"
12a_1244,2,4,3,1,2,chiral,1,N,['n/a']
12a_1245,1,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1246,2,5,3,1,2,reversible,D1,N,['n/a']
12a_1247,[2; 3],4,3,"[1, 2]",2,reversible,D1,N,['n/a']
12a_1248,2,5,3,1,2,reversible,D1,N,['n/a']
12a_1249,1,5,3,1,2,negative amphicheiral,D1,N,['n/a']
12a_1250,1,5,3,1,2,reversible,D1,N,['n/a']
12a_1251,2,3,3,2,2,negative amphicheiral,D2,N,['n/a']
12a_1252,2,4,3,1,2,chiral,1,N,['n/a']
12a_1253,2,5,3,1,2,chiral,1,N,['n/a']
12a_1254,[2; 3],5,3,1,2,negative amphicheiral,D1,N,['n/a']
12a_1255,[2; 3],5,3,1,2,chiral,1,N,['n/a']
12a_1256,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12a_1257,2,4,3,1,2,chiral,1,N,['n/a']
12a_1258,1,5,3,1,2,chiral,1,N,['n/a']
12a_1259,2,4,3,1,2,chiral,1,N,['n/a']
12a_1260,2,5,3,2,2,negative amphicheiral,D1,N,['n/a']
12a_1261,2,4,3,1,2,chiral,Z2,N,['n/a']
12a_1262,2,4,3,1,2,chiral,1,N,['n/a']
12a_1263,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1264,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1265,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1266,[2; 3],3,3,"[1, 2]",2,chiral,Z2,N,['n/a']
12a_1267,2,3,3,"[1, 2]",2,negative amphicheiral,D1,N,['n/a']
